faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout
,70,139,1.98571,236,3.37142,13,,,,0.72142,101,,,44,19501951,,,Detroit Red Wings,17,13.0,44,44,0
,70,219,3.12857,192,2.74285,34,,,,0.42142,59,,,23,19511952,,,New York Rangers,3,13.0,23,23,0
,70,176,2.51428,162,2.31428,29,,,,0.47142,66,,,25,19511952,,,Boston Bruins,6,16.0,25,25,0
,70,164,2.34285,195,2.78571,26,,,,0.55714,78,,,34,19511952,,,Montréal Canadiens,8,10.0,34,34,0
,70,157,2.24285,168,2.4,25,,,,0.52857,74,,,29,19511952,,,Toronto Maple Leafs,10,16.0,29,29,0
,70,241,3.44285,158,2.25714,44,,,,0.30714,43,,,17,19511952,,,Chicago Blackhawks,16,9.0,17,17,0
,70,133,1.9,215,3.07142,14,,,,0.71428,100,,,44,19511952,,,Detroit Red Wings,17,12.0,44,44,0
,70,211,3.01428,152,2.17142,37,,,,0.35714,50,,,17,19521953,,,New York Rangers,3,16.0,17,17,0
,70,172,2.45714,152,2.17142,29,,,,0.49285,69,,,28,19521953,,,Boston Bruins,6,13.0,28,28,0
,70,148,2.11428,155,2.21428,23,,,,0.53571,75,,,28,19521953,,,Montréal Canadiens,8,19.0,28,28,0
,70,167,2.38571,156,2.22857,30,,,,0.47857,67,,,27,19521953,,,Toronto Maple Leafs,10,13.0,27,27,0
,70,175,2.5,169,2.41428,28,,,,0.49285,69,,,27,19521953,,,Chicago Blackhawks,16,15.0,27,27,0
,70,133,1.9,222,3.17142,16,,,,0.64285,90,,,36,19521953,,,Detroit Red Wings,17,18.0,36,36,0
,70,182,2.6,161,2.3,31,,,,0.48571,68,,,29,19531954,,,New York Rangers,3,10.0,29,29,0
,70,181,2.58571,177,2.52857,28,,,,0.52857,74,,,32,19531954,,,Boston Bruins,6,10.0,32,32,0
,70,141,2.01428,195,2.78571,24,,,,0.57857,81,,,35,19531954,,,Montréal Canadiens,8,11.0,35,35,0
,70,131,1.87142,152,2.17142,24,,,,0.55714,78,,,32,19531954,,,Toronto Maple Leafs,10,14.0,32,32,0
,70,242,3.45714,133,1.9,51,,,,0.22142,31,,,12,19531954,,,Chicago Blackhawks,16,7.0,12,12,0
,70,132,1.88571,191,2.72857,19,,,,0.62857,88,,,37,19531954,,,Detroit Red Wings,17,14.0,37,37,0
,70,210,3.0,150,2.14285,35,,,,0.37142,52,,,17,19541955,,,New York Rangers,3,18.0,17,17,0
,70,188,2.68571,169,2.41428,26,,,,0.47857,67,,,23,19541955,,,Boston Bruins,6,21.0,23,23,0
,70,157,2.24285,228,3.25714,18,,,,0.66428,93,,,41,19541955,,,Montréal Canadiens,8,11.0,41,41,0
,70,135,1.92857,147,2.1,24,,,,0.5,70,,,24,19541955,,,Toronto Maple Leafs,10,22.0,24,24,0
,70,235,3.35714,161,2.3,40,,,,0.30714,43,,,13,19541955,,,Chicago Blackhawks,16,17.0,13,13,0
,70,134,1.91428,204,2.91428,17,,,,0.67857,95,,,42,19541955,,,Detroit Red Wings,17,11.0,42,42,0
,70,203,2.9,204,2.91428,28,,,,0.52857,74,,,32,19551956,,,New York Rangers,3,10.0,32,32,0
,70,185,2.64285,147,2.1,34,,,,0.42142,59,,,23,19551956,,,Boston Bruins,6,13.0,23,23,0
,70,131,1.87142,222,3.17142,15,,,,0.71428,100,,,45,19551956,,,Montréal Canadiens,8,10.0,45,45,0
,70,181,2.58571,153,2.18571,33,,,,0.43571,61,,,24,19551956,,,Toronto Maple Leafs,10,13.0,24,24,0
,70,216,3.08571,155,2.21428,39,,,,0.35714,50,,,19,19551956,,,Chicago Blackhawks,16,12.0,19,19,0
,70,148,2.11428,183,2.61428,24,,,,0.54285,76,,,30,19551956,,,Detroit Red Wings,17,16.0,30,30,0
,70,227,3.24285,184,2.62857,30,,,,0.47142,66,,,26,19561957,,,New York Rangers,3,14.0,26,26,0
,70,174,2.48571,195,2.78571,24,,,,0.57142,80,,,34,19561957,,,Boston Bruins,6,12.0,34,34,0
,70,155,2.21428,210,3.0,23,,,,0.58571,82,,,35,19561957,,,Montréal Canadiens,8,12.0,35,35,0
,70,192,2.74285,174,2.48571,34,,,,0.40714,57,,,21,19561957,,,Toronto Maple Leafs,10,15.0,21,21,0
,70,225,3.21428,169,2.41428,39,,,,0.33571,47,,,16,19561957,,,Chicago Blackhawks,16,15.0,16,16,0
,70,157,2.24285,198,2.82857,20,,,,0.62857,88,,,38,19561957,,,Detroit Red Wings,17,12.0,38,38,0
,70,188,2.68571,195,2.78571,25,,,,0.55,77,,,32,19571958,,,New York Rangers,3,13.0,32,32,0
,70,194,2.77142,199,2.84285,28,,,,0.49285,69,,,27,19571958,,,Boston Bruins,6,15.0,27,27,0
,70,158,2.25714,250,3.57142,17,,,,0.68571,96,,,43,19571958,,,Montréal Canadiens,8,10.0,43,43,0
,70,226,3.22857,192,2.74285,38,,,,0.37857,53,,,21,19571958,,,Toronto Maple Leafs,10,11.0,21,21,0
,70,202,2.88571,163,2.32857,39,,,,0.39285,55,,,24,19571958,,,Chicago Blackhawks,16,7.0,24,24,0
,70,207,2.95714,176,2.51428,29,,,,0.5,70,,,29,19571958,,,Detroit Red Wings,17,12.0,29,29,0
,70,217,3.1,201,2.87142,32,,,,0.45714,64,,,26,19581959,,,New York Rangers,3,12.0,26,26,0
,70,215,3.07142,205,2.92857,29,,,,0.52142,73,,,32,19581959,,,Boston Bruins,6,9.0,32,32,0
,70,158,2.25714,258,3.68571,18,,,,0.65,91,,,39,19581959,,,Montréal Canadiens,8,13.0,39,39,0
,70,201,2.87142,189,2.7,32,,,,0.46428,65,,,27,19581959,,,Toronto Maple Leafs,10,11.0,27,27,0
,70,208,2.97142,197,2.81428,29,,,,0.49285,69,,,28,19581959,,,Chicago Blackhawks,16,13.0,28,28,0
,70,218,3.11428,167,2.38571,37,,,,0.41428,58,,,25,19581959,,,Detroit Red Wings,17,8.0,25,25,0
,70,247,3.52857,187,2.67142,38,,,,0.35,49,,,17,19591960,33.61428,30.5,New York Rangers,3,15.0,17,17,0
,70,241,3.44285,220,3.14285,34,,,,0.45714,64,,,28,19591960,33.1,29.32857,Boston Bruins,6,8.0,28,28,0
,70,178,2.54285,255,3.64285,18,,,,0.65714,92,,,40,19591960,29.75714,35.57142,Montréal Canadiens,8,12.0,40,40,0
,70,195,2.78571,199,2.84285,26,,,,0.56428,79,,,35,19591960,33.17142,30.65714,Toronto Maple Leafs,10,9.0,35,35,0
,70,180,2.57142,191,2.72857,29,,,,0.49285,69,,,28,19591960,31.15714,30.35714,Chicago Blackhawks,16,13.0,28,28,0
,70,197,2.81428,186,2.65714,29,,,,0.47857,67,,,26,19591960,28.85714,33.24285,Detroit Red Wings,17,15.0,26,26,0
,70,248,3.54285,204,2.91428,38,,,,0.38571,54,,,22,19601961,37.24285,30.38571,New York Rangers,3,10.0,22,22,0
,70,254,3.62857,176,2.51428,42,,,,0.30714,43,,,15,19601961,33.95714,30.58571,Boston Bruins,6,13.0,15,15,0
,70,188,2.68571,254,3.62857,19,,,,0.65714,92,,,41,19601961,29.22857,35.25714,Montréal Canadiens,8,10.0,41,41,0
,70,176,2.51428,234,3.34285,19,,,,0.64285,90,,,39,19601961,32.21428,31.67142,Toronto Maple Leafs,10,12.0,39,39,0
,70,180,2.57142,198,2.82857,24,,,,0.53571,75,,,29,19601961,31.51428,31.15714,Chicago Blackhawks,16,17.0,29,29,0
,70,215,3.07142,195,2.78571,29,,,,0.47142,66,,,25,19601961,29.02857,34.15714,Detroit Red Wings,17,16.0,25,25,0
,70,207,2.95714,195,2.78571,32,,,,0.45714,64,,,26,19611962,33.27142,28.81428,New York Rangers,3,12.0,26,26,0
,70,306,4.37142,177,2.52857,47,,,,0.27142,38,,,15,19611962,35.18571,30.94285,Boston Bruins,6,8.0,15,15,0
,70,166,2.37142,259,3.7,14,,,,0.7,98,,,42,19611962,30.85714,34.11428,Montréal Canadiens,8,14.0,42,42,0
,70,180,2.57142,232,3.31428,22,,,,0.60714,85,,,37,19611962,31.21428,32.15714,Toronto Maple Leafs,10,11.0,37,37,0
,70,186,2.65714,217,3.1,26,,,,0.53571,75,,,31,19611962,30.47142,30.77142,Chicago Blackhawks,16,13.0,31,31,0
,70,219,3.12857,184,2.62857,33,,,,0.42857,60,,,23,19611962,28.98571,33.2,Detroit Red Wings,17,14.0,23,23,0
,70,233,3.32857,211,3.01428,36,,,,0.4,56,,,22,19621963,37.97142,28.25714,New York Rangers,3,12.0,22,22,0
,70,281,4.01428,198,2.82857,39,,,,0.32142,45,,,14,19621963,36.67142,28.37142,Boston Bruins,6,17.0,14,14,0
,70,183,2.61428,225,3.21428,19,,,,0.56428,79,,,28,19621963,28.52857,34.75714,Montréal Canadiens,8,23.0,28,28,0
,70,180,2.57142,221,3.15714,23,,,,0.58571,82,,,35,19621963,27.95714,33.42857,Toronto Maple Leafs,10,12.0,35,35,0
,70,178,2.54285,194,2.77142,21,,,,0.57857,81,,,32,19621963,30.52857,31.07142,Chicago Blackhawks,16,17.0,32,32,0
,70,194,2.77142,200,2.85714,25,,,,0.55,77,,,32,19621963,29.3,35.07142,Detroit Red Wings,17,13.0,32,32,0
,70,242,3.45714,186,2.65714,38,,,,0.38571,54,,,22,19631964,37.52857,31.85714,New York Rangers,3,10.0,22,22,0
,70,212,3.02857,170,2.42857,40,,,,0.34285,48,,,18,19631964,35.07142,29.5,Boston Bruins,6,12.0,18,18,0
,70,167,2.38571,209,2.98571,21,,,,0.60714,85,,,36,19631964,28.18571,35.71428,Montréal Canadiens,8,13.0,36,36,0
,70,172,2.45714,192,2.74285,25,,,,0.55714,78,,,33,19631964,30.78571,32.11428,Toronto Maple Leafs,10,12.0,33,33,0
,70,169,2.41428,218,3.11428,22,,,,0.6,84,,,36,19631964,33.08571,32.82857,Chicago Blackhawks,16,12.0,36,36,0
,70,204,2.91428,191,2.72857,29,,,,0.50714,71,,,30,19631964,32.25714,34.88571,Detroit Red Wings,17,11.0,30,30,0
,70,246,3.51428,179,2.55714,38,,,,0.37142,52,,,20,19641965,33.92857,28.65714,New York Rangers,3,12.0,20,20,0
,70,253,3.61428,166,2.37142,43,,,,0.34285,48,,,21,19641965,34.92857,28.94285,Boston Bruins,6,6.0,21,21,0
,70,185,2.64285,211,3.01428,23,,,,0.59285,83,,,36,19641965,28.22857,32.97142,Montréal Canadiens,8,11.0,36,36,0
,70,173,2.47142,204,2.91428,26,,,,0.52857,74,,,30,19641965,30.7,31.24285,Toronto Maple Leafs,10,14.0,30,30,0
,70,176,2.51428,224,3.2,28,,,,0.54285,76,,,34,19641965,31.17142,30.02857,Chicago Blackhawks,16,8.0,34,34,0
,70,175,2.5,224,3.2,23,,,,0.62142,87,,,40,19641965,27.88571,35.0,Detroit Red Wings,17,7.0,40,40,0
,70,261,3.72857,195,2.78571,41,,,,0.33571,47,,,18,19651966,32.64285,30.9,New York Rangers,3,11.0,18,18,0
,70,275,3.92857,174,2.48571,43,,,,0.34285,48,,,21,19651966,35.77142,29.12857,Boston Bruins,6,6.0,21,21,0
,70,173,2.47142,239,3.41428,21,,,,0.64285,90,,,41,19651966,28.0,33.7,Montréal Canadiens,8,8.0,41,41,0
,70,187,2.67142,208,2.97142,25,,,,0.56428,79,,,34,19651966,32.6,33.17142,Toronto Maple Leafs,10,11.0,34,34,0
,70,187,2.67142,240,3.42857,25,,,,0.58571,82,,,37,19651966,31.27142,29.78571,Chicago Blackhawks,16,8.0,37,37,0
,70,194,2.77142,221,3.15714,27,,,,0.52857,74,,,31,19651966,28.75714,32.35714,Detroit Red Wings,17,12.0,31,31,0
,70,189,2.7,188,2.68571,28,,,,0.51428,72,,,30,19661967,31.34285,31.44285,New York Rangers,3,12.0,30,30,0
,70,253,3.61428,182,2.6,43,,,,0.31428,44,,,17,19661967,32.1,31.27142,Boston Bruins,6,10.0,17,17,0
,70,188,2.68571,202,2.88571,25,,,,0.55,77,,,32,19661967,29.25714,31.82857,Montréal Canadiens,8,13.0,32,32,0
,70,211,3.01428,204,2.91428,27,,,,0.53571,75,,,32,19661967,34.38571,31.24285,Toronto Maple Leafs,10,11.0,32,32,0
,70,170,2.42857,264,3.77142,17,,,,0.67142,94,,,41,19661967,31.3,31.51428,Chicago Blackhawks,16,12.0,41,41,0
,70,241,3.44285,212,3.02857,39,,,,0.41428,58,,,27,19661967,32.34285,33.42857,Detroit Red Wings,17,4.0,27,27,0
,74,183,2.47297,226,3.05405,23,,,,0.6081,90,,,39,19671968,28.74324,33.31081,New York Rangers,3,12.0,39,39,0
,74,179,2.41891,173,2.33783,32,,,,0.49324,73,,,31,19671968,33.18918,25.44594,Philadelphia Flyers,4,11.0,31,31,0
,74,216,2.91891,195,2.63513,34,,,,0.4527,67,,,27,19671968,30.72972,30.77027,Pittsburgh Penguins,5,13.0,27,27,0
,74,216,2.91891,259,3.5,27,,,,0.56756,84,,,37,19671968,29.48648,33.33783,Boston Bruins,6,10.0,37,37,0
,74,167,2.25675,236,3.18918,22,,,,0.63513,94,,,42,19671968,27.0,31.4054,Montréal Canadiens,8,10.0,42,42,0
,74,176,2.37837,209,2.82432,31,,,,0.51351,76,,,33,19671968,34.81081,32.93243,Toronto Maple Leafs,10,10.0,33,33,0
,74,222,3.0,212,2.86486,26,,,,0.54054,80,,,32,19671968,31.06756,29.97297,Chicago Blackhawks,16,16.0,32,32,0
,74,257,3.47297,245,3.31081,35,,,,0.44594,66,,,27,19671968,30.33783,33.18918,Detroit Red Wings,17,12.0,27,27,0
,74,191,2.58108,177,2.39189,31,,,,0.47297,70,,,27,19671968,28.98648,30.04054,St. Louis Blues,19,16.0,27,27,0
,74,224,3.02702,200,2.7027,33,,,,0.48648,72,,,31,19671968,28.2027,30.87837,Los Angeles Kings,26,10.0,31,31,0
,74,226,3.05405,191,2.58108,32,,,,0.46621,69,,,27,19671968,31.04054,28.58108,Minnesota North Stars,31,15.0,27,27,0
,74,219,2.95945,153,2.06756,42,,,,0.31756,47,,,15,19671968,31.22972,24.97297,Oakland Seals,46,17.0,15,15,0
,76,196,2.57894,231,3.03947,26,,,,0.59868,91,,,41,19681969,28.80263,37.44736,New York Rangers,3,9.0,41,41,0
,76,225,2.96052,174,2.28947,35,,,,0.40131,61,,,20,19681969,36.0921,28.72368,Philadelphia Flyers,4,21.0,20,20,0
,76,252,3.31578,189,2.48684,45,,,,0.33552,51,,,20,19681969,34.23684,29.36842,Pittsburgh Penguins,5,11.0,20,20,0
,76,221,2.90789,303,3.98684,18,,,,0.65789,100,,,42,19681969,31.14473,34.10526,Boston Bruins,6,16.0,42,42,0
,76,202,2.65789,271,3.56578,19,,,,0.67763,103,,,46,19681969,29.61842,35.89473,Montréal Canadiens,8,11.0,46,46,0
,76,217,2.85526,234,3.07894,26,,,,0.55921,85,,,35,19681969,32.35526,32.52631,Toronto Maple Leafs,10,15.0,35,35,0
,76,246,3.23684,280,3.68421,33,,,,0.50657,77,,,34,19681969,33.97368,33.88157,Chicago Blackhawks,16,9.0,34,34,0
,76,221,2.90789,239,3.14473,31,,,,0.51315,78,,,33,19681969,30.73684,32.80263,Detroit Red Wings,17,12.0,33,33,0
,76,157,2.06578,204,2.68421,25,,,,0.57894,88,,,37,19681969,31.5,28.69736,St. Louis Blues,19,14.0,37,37,0
,76,260,3.42105,185,2.43421,42,,,,0.38157,58,,,24,19681969,31.64473,31.89473,Los Angeles Kings,26,10.0,24,24,0
,76,270,3.55263,189,2.48684,43,,,,0.33552,51,,,18,19681969,34.03947,30.78947,Minnesota North Stars,31,15.0,18,18,0
,76,251,3.30263,219,2.88157,36,,,,0.45394,69,,,29,19681969,31.5921,29.60526,Oakland Seals,46,11.0,29,29,0
,76,189,2.48684,246,3.23684,22,,,,0.60526,92,,,38,19691970,28.07894,35.97368,New York Rangers,3,16.0,38,38,0
,76,225,2.96052,197,2.5921,35,,,,0.38157,58,,,17,19691970,35.60526,31.8421,Philadelphia Flyers,4,24.0,17,17,0
,76,238,3.13157,182,2.39473,38,,,,0.42105,64,,,26,19691970,29.43421,31.43421,Pittsburgh Penguins,5,12.0,26,26,0
,76,216,2.8421,277,3.64473,17,,,,0.65131,99,,,40,19691970,32.73684,37.80263,Boston Bruins,6,19.0,40,40,0
,76,201,2.64473,244,3.21052,22,,,,0.60526,92,,,38,19691970,31.26315,34.07894,Montréal Canadiens,8,16.0,38,38,0
,76,242,3.18421,222,2.92105,34,,,,0.4671,71,,,29,19691970,36.10526,34.32894,Toronto Maple Leafs,10,13.0,29,29,0
,76,170,2.23684,250,3.28947,22,,,,0.65131,99,,,45,19691970,31.92105,32.23684,Chicago Blackhawks,16,9.0,45,45,0
,76,199,2.61842,246,3.23684,21,,,,0.625,95,,,40,19691970,31.56578,33.76315,Detroit Red Wings,17,15.0,40,40,0
,76,179,2.35526,224,2.94736,27,,,,0.56578,86,,,37,19691970,28.67105,31.43421,St. Louis Blues,19,12.0,37,37,0
,76,290,3.81578,168,2.21052,52,,,,0.25,38,,,14,19691970,34.80263,30.32894,Los Angeles Kings,26,10.0,14,14,0
,76,257,3.38157,224,2.94736,35,,,,0.39473,60,,,19,19691970,36.63157,30.76315,Minnesota North Stars,31,22.0,19,19,0
,76,243,3.19736,169,2.22368,40,,,,0.38157,58,,,22,19691970,35.13157,27.96052,Oakland Seals,46,14.0,22,22,0
,78,177,2.26923,259,3.32051,18,,,,0.69871,109,,,49,19701971,28.01282,35.83333,New York Rangers,3,11.0,49,49,0
,78,225,2.88461,207,2.65384,33,,,,0.46794,73,,,28,19701971,31.79487,31.07692,Philadelphia Flyers,4,17.0,28,28,0
,78,240,3.07692,221,2.83333,37,,,,0.39743,62,,,21,19701971,29.33333,32.84615,Pittsburgh Penguins,5,20.0,21,21,0
,78,207,2.65384,399,5.11538,14,,,,0.77564,121,,,57,19701971,31.25641,40.58974,Boston Bruins,6,7.0,57,57,0
,78,291,3.73076,217,2.78205,39,,,,0.40384,63,,,24,19701971,36.1282,26.65384,Buffalo Sabres,7,15.0,24,24,0
,78,216,2.76923,291,3.73076,23,,,,0.62179,97,,,42,19701971,31.97435,32.83333,Montréal Canadiens,8,13.0,42,42,0
,78,211,2.70512,248,3.17948,33,,,,0.52564,82,,,37,19701971,32.98717,32.76923,Toronto Maple Leafs,10,8.0,37,37,0
,78,184,2.35897,277,3.55128,20,,,,0.68589,107,,,49,19701971,28.78205,31.0,Chicago Blackhawks,16,9.0,49,49,0
,78,308,3.94871,209,2.67948,45,,,,0.35256,55,,,22,19701971,32.17948,31.55128,Detroit Red Wings,17,11.0,22,22,0
,78,208,2.66666,223,2.85897,25,,,,0.55769,87,,,34,19701971,28.97435,30.91025,St. Louis Blues,19,19.0,34,34,0
,78,296,3.79487,229,2.93589,46,,,,0.35897,56,,,24,19701971,34.71794,28.60256,Vancouver Canucks,23,8.0,24,24,0
,78,303,3.88461,239,3.0641,40,,,,0.40384,63,,,25,19701971,34.39743,31.71794,Los Angeles Kings,26,13.0,25,25,0
,78,223,2.85897,191,2.44871,34,,,,0.46153,72,,,28,19701971,31.98717,30.88461,Minnesota North Stars,31,16.0,28,28,0
,78,320,4.10256,199,2.55128,53,,,,0.28846,45,,,20,19701971,33.79487,29.05128,California Golden Seals,56,5.0,20,20,0
,78,192,2.46153,317,4.0641,17,,,,0.69871,109,,,48,19711972,25.85897,36.03846,New York Rangers,3,13.0,48,48,0
,78,236,3.02564,200,2.5641,38,,,,0.42307,66,,,26,19711972,33.6282,30.28205,Philadelphia Flyers,4,14.0,26,26,0
,78,258,3.30769,220,2.82051,38,,,,0.42307,66,,,26,19711972,29.42307,31.29487,Pittsburgh Penguins,5,14.0,26,26,0
,78,204,2.61538,330,4.23076,13,,,,0.76282,119,,,54,19711972,29.11538,33.75641,Boston Bruins,6,11.0,54,54,0
,78,289,3.70512,203,2.60256,43,,,,0.32692,51,,,16,19711972,35.85897,27.1923,Buffalo Sabres,7,19.0,16,16,0
,78,205,2.6282,307,3.93589,16,,,,0.6923,108,,,46,19711972,32.10256,33.6282,Montréal Canadiens,8,16.0,46,46,0
,78,208,2.66666,209,2.67948,31,,,,0.51282,80,,,33,19711972,30.78205,32.25641,Toronto Maple Leafs,10,14.0,33,33,0
,78,166,2.1282,256,3.28205,17,,,,0.68589,107,,,46,19711972,27.15384,29.34615,Chicago Blackhawks,16,15.0,46,46,0
,78,262,3.35897,261,3.34615,35,,,,0.48717,76,,,33,19711972,30.28205,30.97435,Detroit Red Wings,17,10.0,33,33,0
,78,247,3.16666,208,2.66666,39,,,,0.42948,67,,,28,19711972,30.14102,32.71794,St. Louis Blues,19,11.0,28,28,0
,78,297,3.80769,203,2.60256,50,,,,0.30769,48,,,20,19711972,31.44871,29.44871,Vancouver Canucks,23,8.0,20,20,0
,78,305,3.91025,206,2.64102,49,,,,0.3141,49,,,20,19711972,35.01282,27.87179,Los Angeles Kings,26,9.0,20,20,0
,78,191,2.44871,212,2.71794,29,,,,0.55128,86,,,37,19711972,32.25641,30.96153,Minnesota North Stars,31,12.0,37,37,0
,78,288,3.6923,216,2.76923,39,,,,0.38461,60,,,21,19711972,30.84615,28.14102,California Golden Seals,56,18.0,21,21,0
,78,347,4.44871,170,2.17948,60,,,,0.1923,30,,,12,19721973,34.55128,25.02564,New York Islanders,2,6.0,12,12,0
,78,208,2.66666,297,3.80769,23,,,,0.65384,102,,,47,19721973,27.14102,34.60256,New York Rangers,3,8.0,47,47,0
,78,256,3.28205,296,3.79487,30,,,,0.54487,85,,,37,19721973,34.39743,33.6282,Philadelphia Flyers,4,11.0,37,37,0
,78,265,3.39743,257,3.29487,37,,,,0.46794,73,,,32,19721973,32.37179,32.0641,Pittsburgh Penguins,5,9.0,32,32,0
,78,235,3.01282,330,4.23076,22,,,,0.68589,107,,,51,19721973,28.96153,34.32051,Boston Bruins,6,5.0,51,51,0
,78,219,2.80769,257,3.29487,27,,,,0.5641,88,,,37,19721973,29.08974,31.87179,Buffalo Sabres,7,14.0,37,37,0
,78,184,2.35897,329,4.21794,10,,,,0.76923,120,,,52,19721973,29.92307,32.01282,Montréal Canadiens,8,16.0,52,52,0
,78,279,3.57692,247,3.16666,41,,,,0.41025,64,,,27,19721973,33.02564,33.10256,Toronto Maple Leafs,10,10.0,27,27,0
,78,225,2.88461,284,3.64102,27,,,,0.59615,93,,,42,19721973,30.60256,29.83333,Chicago Blackhawks,16,9.0,42,42,0
,78,243,3.11538,265,3.39743,29,,,,0.55128,86,,,37,19721973,27.58974,32.87179,Detroit Red Wings,17,12.0,37,37,0
,78,251,3.21794,233,2.98717,34,,,,0.48717,76,,,32,19721973,29.93589,34.08974,St. Louis Blues,19,12.0,32,32,0
,78,339,4.34615,233,2.98717,47,,,,0.33974,53,,,22,19721973,32.53846,29.6923,Vancouver Canucks,23,9.0,22,22,0
,78,245,3.14102,232,2.97435,36,,,,0.46794,73,,,31,19721973,28.78205,29.08974,Los Angeles Kings,26,11.0,31,31,0
,78,230,2.94871,254,3.25641,30,,,,0.54487,85,,,37,19721973,31.89743,31.61538,Minnesota North Stars,31,11.0,37,37,0
,78,239,3.0641,191,2.44871,38,,,,0.41666,65,,,25,19721973,31.82051,27.11538,Atlanta Flames,47,15.0,25,25,0
,78,323,4.14102,213,2.73076,46,,,,0.30769,48,,,16,19721973,35.0,26.6923,California Golden Seals,56,16.0,16,16,0
,78,247,3.16666,182,2.33333,41,,,,0.35897,56,,,19,19731974,30.64102,25.97435,New York Islanders,2,18.0,19,19,0
,78,251,3.21794,300,3.84615,24,,,,0.60256,94,,,40,19731974,28.70512,33.1282,New York Rangers,3,14.0,40,40,0
,78,164,2.10256,273,3.5,16,,,,0.71794,112,,,50,19731974,28.35897,33.88461,Philadelphia Flyers,4,12.0,50,50,0
,78,273,3.5,242,3.10256,41,,,,0.41666,65,,,28,19731974,29.65384,31.5641,Pittsburgh Penguins,5,9.0,28,28,0
,78,221,2.83333,349,4.47435,17,,,,0.72435,113,,,52,19731974,29.30769,33.96153,Boston Bruins,6,9.0,52,52,0
,78,250,3.20512,242,3.10256,34,,,,0.48717,76,,,32,19731974,28.74358,31.21794,Buffalo Sabres,7,12.0,32,32,0
,78,240,3.07692,293,3.75641,24,,,,0.63461,99,,,45,19731974,29.76923,30.1923,Montréal Canadiens,8,9.0,45,45,0
,78,230,2.94871,274,3.51282,27,,,,0.55128,86,,,35,19731974,29.16666,34.76923,Toronto Maple Leafs,10,16.0,35,35,0
,78,164,2.10256,272,3.48717,14,,,,0.67307,105,,,41,19731974,28.80769,27.38461,Chicago Blackhawks,16,23.0,41,41,0
,78,319,4.08974,255,3.26923,39,,,,0.43589,68,,,29,19731974,32.17948,29.84615,Detroit Red Wings,17,10.0,29,29,0
,78,248,3.17948,206,2.64102,40,,,,0.41025,64,,,26,19731974,31.07692,28.89743,St. Louis Blues,19,12.0,26,26,0
,78,296,3.79487,224,2.87179,43,,,,0.3782,59,,,24,19731974,31.74358,28.23076,Vancouver Canucks,23,11.0,24,24,0
,78,231,2.96153,233,2.98717,33,,,,0.5,78,,,33,19731974,29.08974,28.98717,Los Angeles Kings,26,12.0,33,33,0
,78,275,3.52564,235,3.01282,38,,,,0.40384,63,,,23,19731974,33.46153,31.61538,Minnesota North Stars,31,17.0,23,23,0
,78,238,3.05128,214,2.74358,34,,,,0.47435,74,,,30,19731974,30.39743,30.52564,Atlanta Flames,47,14.0,30,30,0
,78,342,4.38461,195,2.5,55,,,,0.23076,36,,,13,19731974,34.61538,25.55128,California Golden Seals,56,10.0,13,13,0
,80,221,2.7625,264,3.3,25,,,,0.55,88,,,33,19741975,29.3,29.55,New York Islanders,2,22.0,33,33,0
,80,276,3.45,319,3.9875,29,,,,0.55,88,,,37,19741975,27.8625,33.925,New York Rangers,3,14.0,37,37,0
,80,181,2.2625,293,3.6625,18,,,,0.70625,113,,,51,19741975,25.25,33.7,Philadelphia Flyers,4,11.0,51,51,0
,80,289,3.6125,326,4.075,28,,,,0.55625,89,,,37,19741975,33.9,34.5,Pittsburgh Penguins,5,15.0,37,37,0
,80,245,3.0625,345,4.3125,26,,,,0.5875,94,,,40,19741975,27.9,34.9125,Boston Bruins,6,14.0,40,40,0
,80,240,3.0,354,4.425,16,,,,0.70625,113,,,49,19741975,26.075,36.9625,Buffalo Sabres,7,15.0,49,49,0
,80,225,2.8125,374,4.675,14,,,,0.70625,113,,,47,19741975,28.4375,31.9125,Montréal Canadiens,8,19.0,47,47,0
,80,309,3.8625,280,3.5,33,,,,0.4875,78,,,31,19741975,32.0,34.2375,Toronto Maple Leafs,10,16.0,31,31,0
,80,446,5.575,181,2.2625,67,,,,0.13125,21,,,8,19741975,38.3,23.0625,Washington Capitals,15,5.0,8,8,0
,80,241,3.0125,268,3.35,35,,,,0.5125,82,,,37,19741975,28.95,30.9125,Chicago Blackhawks,16,8.0,37,37,0
,80,335,4.1875,259,3.2375,45,,,,0.3625,58,,,23,19741975,31.1,29.325,Detroit Red Wings,17,12.0,23,23,0
,80,267,3.3375,269,3.3625,31,,,,0.525,84,,,35,19741975,30.6125,31.1875,St. Louis Blues,19,14.0,35,35,0
,80,254,3.175,271,3.3875,32,,,,0.5375,86,,,38,19741975,29.025,30.375,Vancouver Canucks,23,10.0,38,38,0
,80,185,2.3125,269,3.3625,17,,,,0.65625,105,,,42,19741975,29.7875,29.25,Los Angeles Kings,26,21.0,42,42,0
,80,341,4.2625,221,2.7625,50,,,,0.33125,53,,,23,19741975,35.1125,27.5,Minnesota North Stars,31,7.0,23,23,0
