assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
26,5,21,,3,81,17,Redden,0,65,8462033,21,43,0.53086,D,12,22,20032004,0,0,0.09714,L,175,Wade Redden,OTT,1494.3703
26,13,32,0.37404,3,71,17,Zubrus,1,38,8464977,5,43,0.60563,C,4,11,20012002,0,0,0.12318,L,138,Dainius Zubrus,WSH,1131.8028
27,8,22,1.0,3,66,16,Boucher,1,77,8458527,28,43,0.65151,D,8,19,20052006,0,2,0.09195,R,174,Philippe Boucher,DAL,1404.8787
27,5,18,0.41666,3,71,16,Chara,1,135,8465009,17,43,0.60563,D,10,22,20052006,1,3,0.07547,L,212,Zdeno Chara,OTT,1631.2957
27,9,23,,3,78,16,Weber,1,36,8470642,0,43,0.55128,D,7,20,20092010,0,0,0.07207,R,222,Shea Weber,NSH,1390.1538
27,13,33,0.41414,1,81,16,O'Sullivan,0,28,8470649,-6,43,0.53086,C,2,9,20082009,1,1,0.06177,L,259,Patrick O'Sullivan,"LAK,EDM",1148.9259
28,7,26,0.45614,2,61,15,Zetterberg,1,14,8468083,15,43,0.70491,C,7,13,20032004,1,4,0.10948,L,137,Henrik Zetterberg,DET,1094.9508
28,7,23,1.0,4,82,15,Burns,1,80,8470613,12,43,0.52439,D,8,19,20072008,0,1,0.09493,R,158,Brent Burns,MIN,1385.8048
29,10,29,0.38888,4,67,14,Whitney,0,22,8458537,7,43,0.64179,L,3,12,20032004,1,2,0.11764,R,119,Ray Whitney,DET,984.0597
29,3,23,0.56261,4,61,14,Hrdina,0,42,8462159,4,43,0.70491,C,11,19,20022003,0,1,0.16279,R,86,Jan Hrdina,"PIT,PHX",1158.9672
30,8,21,0.52936,1,82,13,Dowd,0,54,8456100,-14,43,0.52439,C,5,22,20012002,0,0,0.11711,R,111,Jim Dowd,MIN,933.756
31,4,12,0.57142,4,72,12,Pronger,1,128,8459424,-1,43,0.59722,D,8,30,20072008,0,1,0.06593,L,182,Chris Pronger,ANA,1546.4027
31,5,19,,2,78,12,Stuart,1,52,8467331,-8,43,0.55128,D,7,21,20052006,0,3,0.07361,L,163,Brad Stuart,"SJS,BOS",1497.6666
31,8,21,,0,76,12,Spacek,0,96,8467439,11,43,0.56578,D,4,21,20052006,0,1,0.08,L,150,Jaroslav Spacek,"CHI,EDM",1419.4605
32,7,22,0.43338,1,70,11,Larionov,0,50,8448669,-5,43,0.61428,C,4,21,20012002,0,0,0.22,L,50,Igor Larionov,DET,867.6142
32,2,16,0.0,3,80,11,Chara,1,100,8465009,-21,43,0.5375,D,9,26,20062007,0,1,0.05392,L,204,Zdeno Chara,BOS,1653.0125
32,6,16,,2,72,11,Bieksa,0,97,8469598,-4,43,0.59722,D,5,25,20082009,0,2,0.07189,R,153,Kevin Bieksa,VAN,1409.3611
32,9,20,0.0,2,74,11,Preissing,2,26,8470575,17,43,0.58108,D,2,22,20052006,0,1,0.08396,R,131,Tom Preissing,SJS,1229.9864
33,5,16,0.42951,3,74,10,Larionov,0,48,8448669,-7,43,0.58108,C,5,27,20022003,0,0,0.2,L,50,Igor Larionov,DET,821.054
35,5,24,,1,82,8,McCabe,1,83,8459462,-4,43,0.52439,D,3,19,20092010,0,0,0.04733,L,169,Bryan McCabe,FLA,1399.5975
37,2,19,,3,78,6,Zidlicky,0,67,8469623,-16,43,0.55128,D,4,24,20092010,0,0,0.05172,R,116,Marek Zidlicky,MIN,1450.1794
38,1,18,,0,79,5,Zidlicky,0,63,8469623,-5,43,0.5443,D,4,25,20072008,0,0,0.04098,R,122,Marek Zidlicky,NSH,1249.5949
39,3,23,,0,77,4,Pitkanen,0,88,8470137,-25,43,0.55844,D,1,18,20062007,0,2,0.02919,L,137,Joni Pitkanen,PHI,1472.6883
40,1,14,0.0,0,77,3,Timonen,0,54,8459670,19,43,0.55844,D,2,28,20082009,0,1,0.02884,L,104,Kimmo Timonen,PHI,1471.1818
13,18,27,0.37075,4,81,29,Staal,1,24,8473533,16,42,0.51851,C,4,6,20062007,7,9,0.22137,L,131,Jordan Staal,PIT,896.4938
16,20,34,0.61111,5,77,26,Thornton,0,116,8451972,11,42,0.54545,L,6,8,20012002,0,0,0.18055,L,144,Scott Thornton,SJS,810.935
16,16,22,0.36363,2,63,26,Semin,0,54,8470120,-18,42,0.66666,R,10,20,20072008,0,0,0.14054,R,185,Alexander Semin,WSH,1014.6666
19,17,32,0.375,4,79,23,Young,0,30,8452569,24,42,0.53164,R,5,9,20022003,1,1,0.09704,R,237,Scott Young,DAL,968.3797
19,18,35,0.47058,5,74,23,Nagy,0,50,8466304,6,42,0.56756,L,5,7,20012002,0,0,0.12299,L,187,Ladislav Nagy,PHX,903.7837
19,15,27,0.48169,7,81,23,Carter,0,40,8470604,10,42,0.51851,C,6,13,20052006,2,2,0.12169,R,189,Jeff Carter,PHI,724.395
20,16,30,0.46456,4,79,22,Modin,0,50,8460556,-3,42,0.53164,L,6,12,20062007,0,0,0.1,L,220,Freddy Modin,CBJ,1146.6455
20,16,29,0.0,3,65,22,Hagman,1,4,8467943,-5,42,0.64615,L,6,13,20082009,0,0,0.13095,L,168,Niklas Hagman,TOR,1024.9076
21,18,39,0.45341,2,79,21,Hecht,0,35,8462077,14,42,0.53164,C,3,3,20092010,0,0,0.09375,L,224,Jochen Hecht,BUF,1031.4683
21,15,33,0.23076,3,68,21,Kobasew,0,56,8469467,5,42,0.61764,R,6,9,20082009,0,0,0.16279,R,129,Chuck Kobasew,BOS,881.3823
22,14,27,0.6129,4,69,20,Roberts,0,97,8450900,0,42,0.60869,L,6,15,20062007,0,0,0.16,L,125,Gary Roberts,"FLA,PIT",1003.1594
22,14,31,0.57831,3,74,20,O'Neill,0,54,8460495,1,42,0.56756,C,6,11,20062007,0,0,0.12121,R,165,Jeff O'Neill,TOR,823.3783
22,14,30,0.50917,6,81,20,Handzus,1,38,8462129,4,42,0.51851,C,5,10,20092010,1,2,0.17094,L,117,Michal Handzus,LAK,1098.4567
22,15,29,0.50909,3,63,20,Cleary,0,33,8466149,21,42,0.66666,R,5,12,20072008,0,1,0.11299,L,177,Daniel Cleary,DET,1043.1904
22,16,31,0.49755,1,73,20,Legwand,0,32,8467330,-3,42,0.57534,C,1,7,20082009,3,4,0.11428,L,175,David Legwand,NSH,1166.5479
22,13,29,0.44765,6,82,20,Arkhipov,2,16,8467386,-18,42,0.51219,C,7,13,20012002,0,0,0.16949,L,118,Denis Arkhipov,NSH,943.256
22,15,32,0.51978,2,83,20,Halpern,0,54,8467831,0,42,0.50602,C,4,8,20072008,1,2,0.15151,R,132,Jeff Halpern,"DAL,TBL",1006.8313
22,15,30,0.42168,4,79,20,Miettinen,0,44,8468704,-2,42,0.53164,R,5,11,20092010,0,1,0.11428,R,175,Antti Miettinen,MIN,1082.7974
24,9,20,0.52352,2,73,18,Fedorov,0,56,8446788,-7,42,0.57534,C,7,18,20062007,2,4,0.11042,L,163,Sergei Fedorov,CBJ,1196.2876
24,12,34,0.39622,8,82,18,Donovan,1,72,8459450,14,42,0.51219,R,3,5,20032004,3,3,0.13043,R,138,Shean Donovan,CGY,895.2682
24,12,31,0.39743,4,64,18,Hecht,1,34,8462077,10,42,0.65625,C,4,8,20052006,2,3,0.10055,L,179,Jochen Hecht,BUF,1087.2187
24,10,24,0.54469,4,82,18,Handzus,2,32,8462129,-7,42,0.51219,C,7,16,20082009,1,2,0.12587,L,143,Michal Handzus,LAK,1134.2317
24,13,33,0.40816,1,80,18,Cole,0,73,8467396,0,42,0.525,L,5,9,20082009,0,0,0.10112,L,178,Erik Cole,"EDM,CAR",1057.0375
24,14,28,0.46666,3,80,18,Cole,0,93,8467396,-4,42,0.525,L,2,11,20032004,2,3,0.10465,L,172,Erik Cole,CAR,1086.3
25,11,30,0.46902,2,80,17,Zajac,0,16,8471233,1,42,0.525,C,6,12,20062007,0,0,0.12686,R,134,Travis Zajac,NJD,962.5375
25,15,34,0.6,3,72,17,Lucic,0,136,8473473,17,42,0.58333,L,2,8,20082009,0,0,0.17525,L,97,Milan Lucic,BOS,896.6388
26,13,28,0.4519,2,78,16,Zholtok,1,18,8458991,1,42,0.53846,C,3,14,20022003,0,0,0.10457,R,153,Sergei Zholtok,MIN,995.7051
26,13,27,0.45884,0,61,16,York,0,15,8466266,18,42,0.68852,L,1,10,20032004,2,5,0.11111,R,144,Mike York,EDM,1156.5901
26,10,28,0.52199,2,72,16,Jokinen,0,18,8469638,-14,42,0.58333,L,6,14,20072008,0,0,0.12213,L,131,Jussi Jokinen,"DAL,TBL",867.3888
27,10,35,0.35483,0,82,15,Cooke,0,82,8465951,21,42,0.51219,L,1,2,20022003,4,5,0.12711,L,118,Matt Cooke,VAN,803.6829
27,8,32,0.25,2,82,15,Calder,0,40,8466260,-6,42,0.51219,L,7,10,20022003,0,0,0.09146,L,164,Kyle Calder,CHI,989.2073
27,6,21,,2,82,15,Bouwmeester,0,68,8470151,-2,42,0.51219,D,9,20,20082009,0,1,0.08241,L,182,Jay Bouwmeester,FLA,1619.2804
27,12,32,0.3296,2,76,15,Steen,0,32,8470257,0,42,0.55263,L,2,9,20072008,1,1,0.08875,L,169,Alexander Steen,TOR,1085.2894
28,10,23,0.31818,3,80,14,Amonte,0,43,8455429,3,42,0.525,R,3,17,20052006,1,2,0.09032,L,155,Tony Amonte,CGY,1026.9
28,12,32,0.44372,3,82,14,Boyes,0,26,8468504,1,42,0.51219,R,2,10,20092010,0,0,0.07106,R,197,Brad Boyes,STL,1007.3536
28,11,30,0.48155,3,78,14,Wolski,1,28,8471234,-13,42,0.53846,L,2,11,20082009,1,1,0.08284,L,169,Wojtek Wolski,COL,1103.423
29,7,27,0.53003,2,66,13,Peca,0,43,8458976,-4,42,0.63636,C,4,12,20022003,2,3,0.11111,R,117,Michael Peca,NYI,1137.303
29,6,21,0.57035,1,74,13,Bates,0,52,8459527,-9,42,0.56756,C,1,15,20022003,6,6,0.10317,R,126,Shawn Bates,NYI,1105.7162
29,4,17,,1,82,13,Timonen,0,28,8459670,2,42,0.51219,D,9,24,20012002,0,1,0.08441,L,154,Kimmo Timonen,NSH,1451.8536
29,9,19,,3,80,13,Johnsson,0,26,8460770,16,42,0.525,D,4,23,20032004,0,0,0.06878,L,189,Kim Johnsson,PHI,1454.9
29,9,29,0.51168,4,74,13,Weiss,0,40,8469457,14,42,0.56756,C,4,13,20072008,0,0,0.09848,L,132,Stephen Weiss,FLA,1055.2162
29,10,27,0.38461,2,81,13,Hudler,0,26,8470201,11,42,0.51851,R,3,15,20072008,0,0,0.09923,L,131,Jiri Hudler,DET,790.1111
30,10,31,0.52181,1,81,12,Reichel,0,26,8450767,7,42,0.51851,C,1,10,20022003,1,1,0.1081,L,111,Robert Reichel,TOR,872.5061
30,9,28,0.53793,5,65,12,Turgeon,2,18,8451991,4,42,0.64615,C,3,14,20022003,0,0,0.15789,L,76,Pierre Turgeon,DAL,877.8615
30,9,34,0.51226,3,74,12,Morrison,0,40,8459461,23,42,0.56756,C,3,8,20092010,0,0,0.11428,L,105,Brendan Morrison,WSH,944.1756
30,5,21,0.56357,2,48,12,Wellwood,0,0,8469581,3,42,0.875,C,7,21,20062007,0,0,0.12121,R,99,Kyle Wellwood,TOR,998.0416
30,6,23,,2,81,12,Bieksa,0,134,8469598,1,42,0.51851,D,6,19,20062007,0,0,0.05911,R,203,Kevin Bieksa,VAN,1456.4938
30,2,17,,3,76,12,Zidlicky,0,76,8469623,-12,42,0.55263,D,10,25,20082009,0,0,0.08163,R,147,Marek Zidlicky,MIN,1326.5526
30,9,31,,3,82,12,Bouwmeester,0,66,8470151,23,42,0.51219,D,3,11,20062007,0,0,0.06896,L,174,Jay Bouwmeester,FLA,1556.9268
31,4,19,0.464,1,77,11,Knutsen,0,47,8456857,-28,42,0.54545,C,5,20,20012002,2,3,0.10784,L,102,Espen Knutsen,CBJ,1214.974
31,9,31,0.5,2,42,11,Palffy,0,12,8458540,5,42,1.0,R,2,11,20052006,0,0,0.09821,L,112,Ziggy Palffy,PIT,1159.4047
31,9,29,0.49947,2,76,11,Sedin,0,32,8467876,23,42,0.55263,C,2,13,20032004,0,0,0.11111,L,99,Henrik Sedin,VAN,842.3552
31,9,29,0.52519,2,57,11,Koivu,0,42,8469459,13,42,0.73684,C,2,12,20072008,0,1,0.07638,L,144,Mikko Koivu,MIN,1253.4561
31,3,16,0.0,1,77,11,Carle,0,30,8470640,9,42,0.54545,D,8,26,20062007,0,0,0.09909,L,111,Matt Carle,SJS,1088.3766
32,4,23,,2,80,10,Sopel,1,36,8462176,11,42,0.525,D,6,18,20032004,0,1,0.0578,R,173,Brent Sopel,VAN,1315.7375
34,3,23,,1,78,8,Rafalski,1,26,8467856,23,42,0.53846,D,5,19,20092010,0,0,0.0597,R,134,Brian Rafalski,DET,1453.6282
34,5,16,,1,71,8,Foster,0,48,8468520,-5,42,0.59154,D,3,26,20092010,0,0,0.04848,R,165,Kurtis Foster,TBL,1031.1549
34,3,17,,2,77,8,Ehrhoff,1,63,8469555,-12,42,0.54545,D,5,25,20082009,0,0,0.04848,L,165,Christian Ehrhoff,SJS,1274.1038
35,2,16,,1,77,7,Zubov,0,20,8458494,0,42,0.54545,D,4,25,20032004,1,1,0.04545,R,154,Sergei Zubov,DAL,1535.922
36,5,17,0.0,0,81,6,Mara,0,48,8466144,-11,42,0.51851,D,1,23,20032004,0,2,0.04285,L,140,Paul Mara,PHX,1416.9012
37,3,23,0.0,0,76,5,Edler,0,40,8471303,0,42,0.55263,D,2,19,20092010,0,0,0.03105,L,161,Alexander Edler,VAN,1358.7894
38,0,15,,0,80,4,Modry,0,65,8457403,-4,42,0.525,D,4,27,20012002,0,0,0.03361,L,119,Jaroslav Modry,LAK,1171.0375
14,19,29,0.10526,8,82,27,Hagman,0,51,8467943,4,41,0.5,L,4,7,20072008,4,5,0.15168,L,178,Niklas Hagman,DAL,935.5731
14,21,30,0.41666,3,82,27,Torres,1,50,8468485,4,41,0.5,L,6,11,20052006,0,0,0.16463,L,164,Raffi Torres,EDM,803.939
15,22,34,0.42857,6,80,26,Fedotenko,1,44,8468172,-4,41,0.5125,L,4,7,20052006,0,0,0.15853,L,164,Ruslan Fedotenko,TBL,920.725
17,20,34,0.25,6,75,24,Petrov,1,12,8458641,-4,41,0.54666,R,3,6,20012002,1,1,0.15789,L,152,Oleg Petrov,MTL,1136.4266
18,17,26,0.5,2,74,23,Kostitsyn,0,50,8470603,-7,41,0.55405,L,6,15,20082009,0,0,0.13609,L,169,Andrei Kostitsyn,MTL,935.3783
19,20,34,0.46186,3,82,22,Benn,0,45,8473994,-1,41,0.5,L,2,7,20092010,0,0,0.12087,L,182,Jamie Benn,DAL,882.2439
20,9,21,0.42857,6,64,21,Sturm,1,36,8464979,0,41,0.64062,L,10,18,20032004,2,2,0.13291,L,158,Marco Sturm,SJS,984.8281
20,14,32,0.47619,5,77,21,Sturm,0,32,8464979,23,41,0.53246,L,4,6,20012002,3,3,0.12068,L,174,Marco Sturm,SJS,939.0519
21,11,25,0.28571,4,77,20,Savage,1,38,8458682,-13,41,0.53246,L,9,16,20012002,0,0,0.12195,L,164,Brian Savage,"MTL,PHX",1017.8961
22,14,27,0.54401,1,71,19,Linden,0,30,8448825,-1,41,0.57746,C,4,12,20022003,1,2,0.16379,R,116,Trevor Linden,VAN,951.8873
22,14,30,0.0,1,67,19,Young,0,26,8452569,11,41,0.61194,R,5,11,20012002,0,0,0.09047,R,210,Scott Young,STL,1110.6865
22,10,19,0.51923,2,82,19,Willsie,0,77,8465113,-19,41,0.5,R,8,21,20052006,1,1,0.1027,R,185,Brian Willsie,WSH,999.5487
22,15,33,0.50932,3,80,19,Madden,0,26,8466371,13,41,0.5125,C,2,4,20022003,2,4,0.09178,L,207,John Madden,NJD,1098.45
22,13,30,0.46666,2,69,19,Kunitz,0,71,8470543,16,41,0.5942,L,5,10,20052006,1,1,0.12751,L,149,Chris Kunitz,"ATL,ANA",833.5797
23,8,19,0.57211,1,74,18,Stoll,0,68,8468526,-7,41,0.55405,C,10,22,20082009,0,0,0.11612,R,155,Jarret Stoll,LAK,1025.0675
24,13,36,0.41666,3,82,17,Gelinas,0,80,8447091,27,41,0.5,L,4,5,20052006,0,0,0.09139,L,186,Martin Gelinas,FLA,958.9146
24,12,27,0.45588,4,82,17,Kozlov,0,26,8456887,-10,41,0.5,L,5,14,20072008,0,0,0.10559,L,161,Vyacheslav Kozlov,ATL,956.2439
25,11,26,0.28571,3,82,16,Lemieux,1,70,8448772,-5,41,0.5,R,4,13,20012002,1,2,0.09195,R,174,Claude Lemieux,PHX,1032.0975
25,10,20,0.0,2,35,16,Palffy,1,12,8458540,18,41,1.17142,R,3,17,20032004,3,4,0.14678,L,109,Ziggy Palffy,LAK,1291.7714
25,15,39,0.45833,3,82,16,Barnaby,0,157,8459019,18,41,0.5,R,1,2,20032004,0,0,0.15384,L,104,Matthew Barnaby,"NYR,COL",743.3658
25,11,28,0.5,4,80,16,Satan,0,39,8459534,-11,41,0.5125,R,5,13,20072008,0,0,0.09356,L,171,Miroslav Satan,NYI,1099.4875
25,11,29,0.54585,2,80,16,Cullen,0,52,8464989,0,41,0.5125,C,2,7,20062007,3,5,0.07373,L,217,Matt Cullen,NYR,1029.725
25,9,24,,3,79,16,Chara,0,147,8465009,33,41,0.51898,D,7,14,20032004,0,3,0.08648,L,185,Zdeno Chara,OTT,1477.8607
25,11,25,0.33333,3,50,16,Tanguay,0,34,8467338,13,41,0.82,L,5,16,20082009,0,0,0.21052,L,76,Alex Tanguay,MTL,965.42
25,10,31,0.38271,2,82,16,Blake,0,36,8467844,-10,41,0.5,L,6,10,20092010,0,0,0.06694,L,239,Jason Blake,"TOR,ANA",954.0731
25,12,28,0.57733,1,79,16,Vermette,1,50,8468535,-7,41,0.51898,C,3,12,20082009,1,1,0.09195,L,174,Antoine Vermette,"OTT,CBJ",1101.5822
25,10,30,0.42028,1,76,16,Gagner,0,51,8474040,-1,41,0.53947,C,6,11,20082009,0,0,0.10256,R,156,Sam Gagner,EDM,1005.5263
26,7,23,0.0,2,64,15,Mellanby,0,93,8449545,-5,41,0.64062,R,8,18,20012002,0,0,0.10948,R,137,Scott Mellanby,STL,940.2343
26,12,32,0.56385,3,77,15,Belanger,0,32,8465050,2,41,0.53246,C,3,9,20092010,0,0,0.09933,L,151,Eric Belanger,"MIN,WSH",930.7402
26,9,24,0.4739,1,68,15,Gagner,0,33,8474040,-8,41,0.60294,C,6,17,20092010,0,0,0.08823,R,170,Sam Gagner,EDM,977.2941
27,10,31,0.36842,2,65,14,Straka,0,22,8458955,5,41,0.63076,C,3,9,20072008,1,1,0.12068,L,116,Martin Straka,NYR,1117.0
27,9,29,0.33333,2,77,14,Vrbata,0,26,8468085,-4,41,0.53246,R,5,11,20062007,0,1,0.06511,R,215,Radim Vrbata,CHI,1013.2597
27,11,34,0.46275,3,73,14,Reinprecht,0,20,8468432,0,41,0.56164,C,3,7,20082009,0,0,0.14736,L,95,Steve Reinprecht,PHX,954.1232
27,11,32,0.25,4,75,14,Hartnell,0,111,8468486,5,41,0.54666,L,3,9,20012002,0,0,0.08641,L,162,Scott Hartnell,NSH,1018.36
28,6,28,0.50732,1,62,13,Armstrong,0,46,8459064,-2,41,0.66129,C,7,13,20052006,0,0,0.13,R,100,Derek Armstrong,LAK,931.3064
28,11,26,0.30303,0,67,13,Kozlov,0,16,8459428,-9,41,0.61194,C,2,15,20082009,0,0,0.08496,R,153,Viktor Kozlov,WSH,939.8507
28,7,23,0.55555,2,64,13,Langenbrunner,0,30,8459457,-1,41,0.64062,R,5,16,20072008,1,2,0.08552,R,152,Jamie Langenbrunner,NJD,1097.9531
28,9,31,0.53563,7,82,13,Dubinsky,0,112,8471273,-6,41,0.5,C,3,8,20082009,1,2,0.06914,L,188,Brandon Dubinsky,NYR,998.1341
29,5,22,0.52617,4,82,12,Damphousse,1,66,8446303,-5,41,0.5,C,7,19,20032004,0,0,0.07692,L,156,Vincent Damphousse,SJS,1028.5731
29,10,30,0.20689,1,82,12,Hunter,1,43,8467466,-17,41,0.5,R,2,9,20072008,0,2,0.05405,R,222,Trent Hunter,NYI,1092.5731
29,7,25,,2,82,12,Yandle,0,45,8471735,16,41,0.5,D,5,16,20092010,0,0,0.08275,L,145,Keith Yandle,PHX,1213.756
30,5,22,0.55588,2,68,11,Fedorov,0,38,8446788,-5,41,0.60294,C,6,17,20072008,0,2,0.08593,L,128,Sergei Fedorov,"CBJ,WSH",1060.4411
30,6,22,,1,82,11,Johnsson,0,42,8460770,12,41,0.5,D,5,19,20012002,0,0,0.07333,L,150,Kim Johnsson,PHI,1382.0487
31,5,29,0.51087,2,70,10,Gilmour,0,48,8447206,-7,41,0.58571,C,5,12,20012002,0,0,0.1282,L,78,Doug Gilmour,MTL,1119.0
31,3,22,,1,82,10,Robidas,0,70,8462196,-10,41,0.5,D,7,19,20092010,0,0,0.05025,R,199,Stephane Robidas,DAL,1469.0487
31,7,19,0.49662,0,71,10,Cajanek,0,54,8469696,-22,41,0.57746,C,3,22,20052006,0,0,0.06666,L,150,Petr Cajanek,STL,1132.676
31,7,33,0.46666,0,71,10,Nilsson,0,22,8470608,8,41,0.57746,C,3,8,20072008,0,0,0.09803,L,102,Robert Nilsson,EDM,835.7183
32,6,17,,2,73,9,Hamrlik,1,87,8458938,21,41,0.56164,D,3,21,20022003,0,3,0.0596,L,151,Roman Hamrlik,NYI,1579.863
33,5,18,0.125,1,82,8,Visnovsky,0,34,8468598,-18,41,0.5,D,3,22,20072008,0,1,0.05228,L,153,Lubomir Visnovsky,LAK,1379.7439
34,4,16,,0,61,7,Tarnstrom,0,50,8460757,-11,41,0.67213,D,3,25,20022003,0,0,0.06086,L,115,Dick Tarnstrom,PIT,1434.0655
13,20,32,0.11111,4,78,27,Latendresse,0,16,8471670,-3,40,0.51282,L,7,8,20092010,0,0,0.16875,L,160,Guillaume Latendresse,"MTL,MIN",897.2179
16,17,29,0.56899,1,67,24,Draper,0,31,8446485,22,40,0.59701,C,2,4,20032004,5,7,0.16107,L,149,Kris Draper,DET,1063.7462
17,18,35,0.4375,2,75,23,Berezin,0,12,8460742,7,40,0.53333,L,5,5,20022003,0,0,0.11557,R,199,Sergei Berezin,"CHI,WSH",973.7866
18,19,36,0.28571,2,82,22,Armstrong,0,75,8469474,5,40,0.4878,R,3,4,20082009,0,0,0.15602,R,141,Colby Armstrong,ATL,909.3658
18,14,24,0.5,2,79,22,Prucha,0,30,8470072,-7,40,0.50632,R,8,16,20062007,0,0,0.16176,R,136,Petr Prucha,NYR,779.8101
18,21,38,0.3421,6,73,22,Booth,0,26,8471266,13,40,0.54794,L,1,2,20072008,0,0,0.09649,L,228,David Booth,FLA,970.3287
18,19,35,0.7,1,81,22,Callahan,0,45,8471339,7,40,0.49382,R,2,4,20082009,1,1,0.09282,R,237,Ryan Callahan,NYR,1023.8641
18,14,26,0.55555,7,78,22,Brouwer,1,66,8471426,9,40,0.51282,R,7,13,20092010,1,1,0.18965,R,116,Troy Brouwer,CHI,982.282
19,17,31,1.0,0,81,21,Afinogenov,0,69,8466202,-9,40,0.49382,R,3,8,20012002,1,1,0.08974,L,234,Maxim Afinogenov,BUF,922.4691
19,20,38,0.5,0,58,21,Bourque,0,70,8471504,18,40,0.68965,R,0,1,20082009,1,1,0.14093,L,149,Rene Bourque,CGY,965.2413
19,16,30,0.49047,3,72,21,Sutter,0,2,8474091,-1,40,0.55555,C,5,10,20092010,0,0,0.125,R,168,Brandon Sutter,CAR,992.6527
20,8,19,0.0,2,74,20,Holmstrom,0,62,8460743,11,40,0.54054,L,12,21,20022003,0,0,0.18348,L,109,Tomas Holmstrom,DET,735.527
20,9,22,0.0,5,59,20,Holmstrom,0,58,8460743,9,40,0.67796,L,11,18,20072008,0,0,0.14598,L,137,Tomas Holmstrom,DET,1052.6779
20,11,20,0.11111,4,54,20,Dumont,0,38,8464957,-1,40,0.74074,R,9,20,20052006,0,0,0.17241,L,116,J-P Dumont,BUF,960.3518
20,13,30,0.44186,3,73,20,Bulis,0,50,8464998,2,40,0.54794,C,6,9,20052006,1,1,0.15267,L,131,Jan Bulis,MTL,937.4657
20,12,29,0.51094,5,71,20,Cleary,0,24,8466149,6,40,0.56338,R,6,8,20062007,2,3,0.14814,L,135,Daniel Cleary,DET,928.1126
21,16,31,0.47246,3,82,19,Konowalchuk,1,70,8458572,-3,40,0.4878,L,3,9,20032004,0,0,0.125,L,152,Steve Konowalchuk,"WSH,COL",1083.9146
21,14,24,0.49097,0,61,19,White,0,18,8466392,-1,40,0.65573,C,5,15,20052006,0,1,0.17431,L,109,Todd White,MIN,1032.1639
21,13,23,0.47422,1,66,19,Kraft,0,18,8467347,-22,40,0.60606,C,6,17,20032004,0,0,0.14179,R,134,Milan Kraft,PIT,916.0454
21,12,20,0.25,1,81,19,Samuelsson,0,50,8467463,0,40,0.49382,R,7,20,20082009,0,0,0.07392,R,257,Mikael Samuelsson,DET,922.0987
21,10,21,0.53493,4,82,19,Pavelski,0,28,8470794,1,40,0.4878,C,8,18,20072008,1,1,0.09178,R,207,Joe Pavelski,SJS,846.6585
22,9,23,0.5289,5,78,18,Messier,0,30,8449573,-2,40,0.51282,C,8,16,20022003,1,1,0.15384,L,117,Mark Messier,NYR,1117.7051
22,15,29,0.45454,4,65,18,Gaborik,0,20,8468483,10,40,0.61538,R,3,11,20032004,0,0,0.08181,L,220,Marian Gaborik,MIN,1096.6769
23,13,32,0.53603,2,68,17,Lapointe,0,101,8458524,12,40,0.58823,R,4,8,20012002,0,0,0.12056,R,141,Martin Lapointe,BOS,1041.5441
23,14,30,0.28571,4,76,17,Modin,0,43,8460556,7,40,0.52631,L,2,8,20022003,1,2,0.09497,L,179,Freddy Modin,TBL,1042.7368
23,14,24,0.25,5,58,17,Samsonov,2,4,8466035,12,40,0.68965,L,3,16,20032004,0,0,0.12878,R,132,Sergei Samsonov,BOS,1047.1551
23,12,21,0.25,4,58,17,Gagne,1,47,8467346,-1,40,0.68965,L,5,19,20092010,0,0,0.09289,L,183,Simon Gagne,PHI,1117.3965
23,17,38,0.25,1,75,17,Williams,0,32,8468508,11,40,0.53333,R,0,1,20012002,0,1,0.10493,R,162,Justin Williams,PHI,867.4
23,11,25,,2,79,17,Weber,0,60,8470642,13,40,0.50632,D,6,14,20062007,0,1,0.11184,R,152,Shea Weber,NSH,1163.3797
24,11,25,0.52521,1,76,16,Nolan,0,56,8449895,-2,40,0.52631,R,2,12,20062007,3,3,0.10389,R,154,Owen Nolan,PHX,925.171
24,8,24,0.45487,2,82,16,Brylin,0,35,8458978,-5,40,0.4878,L,8,15,20062007,0,1,0.16494,L,97,Sergei Brylin,NJD,1065.0853
24,11,31,0.53846,3,82,16,Hecht,0,60,8462077,4,40,0.4878,C,5,9,20012002,0,0,0.07582,L,211,Jochen Hecht,EDM,899.8414
24,16,39,0.42483,2,82,16,Bulis,0,30,8464998,9,40,0.4878,C,0,0,20022003,0,1,0.1,L,160,Jan Bulis,MTL,942.1585
24,13,34,0.47058,2,81,16,Cole,1,35,8467396,-10,40,0.49382,L,3,6,20012002,0,0,0.10062,L,159,Erik Cole,CAR,963.8148
24,7,26,0.27272,3,47,16,Armstrong,0,58,8469474,15,40,0.85106,R,7,12,20052006,2,2,0.18604,R,86,Colby Armstrong,PIT,1144.1489
24,16,40,0.3,2,78,16,Simmonds,0,116,8474190,22,40,0.51282,R,0,0,20092010,0,0,0.12598,R,127,Wayne Simmonds,LAK,868.8076
