assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
18,16.0,27.0,,4,51,23,Geoffrion,0,71,8446579,5.0,41,0.80392,R,7.0,14.0,19621963,0.0,0.0,0.13372,R,172.0,Bernie Geoffrion,MTL,
18,21.0,36.0,,1,46,23,Taylor Sr.,0,14,8449216,,41,0.8913,C,2.0,5.0,19451946,0.0,0.0,,R,,Billy Taylor Sr.,TOR,
19,13.0,28.0,,1,68,22,Marshall,0,14,8447620,,41,0.60294,L,7.0,11.0,19571958,2.0,2.0,,L,,Donnie Marshall,MTL,
19,19.0,35.0,,3,69,22,Peters,0,16,8448136,,41,0.5942,R,3.0,6.0,19521953,0.0,0.0,,R,,Jimmy Peters,CHI,
20,17.0,32.0,,3,44,21,Drillon,0,13,8445950,,41,0.93181,R,4.0,9.0,19391940,0.0,0.0,,R,,Gordie Drillon,TOR,
20,17.0,35.0,,4,66,21,MacGregor,0,19,8447540,12.0,41,0.62121,C,3.0,5.0,19641965,1.0,1.0,0.17647,R,119.0,Bruce MacGregor,DET,
20,20.0,37.0,,0,48,21,Smith,0,2,8449068,,41,0.85416,C,1.0,4.0,19381939,0.0,0.0,,L,,Clint Smith,NYR,
20,13.0,24.0,,3,57,21,Watson,0,16,8449369,,41,0.71929,L,8.0,17.0,19471948,0.0,0.0,,L,,Harry Watson,TOR,
21,17.0,35.0,,2,70,20,Dumart,0,7,8445961,,41,0.58571,L,3.0,6.0,19501951,0.0,0.0,,L,,Woody Dumart,BOS,
21,19.0,37.0,,2,50,20,Hollett,0,39,8446895,,41,0.82,D,1.0,3.0,19441945,0.0,1.0,,L,,Flash Hollett,DET,
21,18.0,32.0,,1,50,20,Horeck,0,34,8446913,,41,0.82,L,2.0,9.0,19451946,0.0,0.0,,L,,Pete Horeck,CHI,
21,,,,7,48,20,Smith,0,66,8449077,,41,0.85416,C,,,19321933,,,,R,,Hooley Smith,MMR,
22,16.0,29.0,,6,60,19,Bentley,0,18,8445063,,41,0.68333,C,3.0,12.0,19481949,0.0,0.0,,L,,Max Bentley,TOR,
22,15.0,35.0,,2,67,19,Duff,0,53,8445957,5.0,41,0.61194,L,4.0,6.0,19591960,0.0,0.0,,L,180.0,Dick Duff,TOR,
22,17.0,33.0,,4,57,19,Moore,0,52,8447886,25.0,41,0.71929,L,2.0,8.0,19611962,0.0,0.0,0.12418,L,153.0,Dickie Moore,MTL,
22,17.0,32.0,,4,68,19,Schmidt,0,41,8448931,,41,0.60294,C,2.0,9.0,19491950,0.0,0.0,,L,,Milt Schmidt,BOS,
23,14.0,34.0,,2,38,18,Apps,0,0,8444954,,41,1.07894,C,4.0,7.0,19411942,0.0,0.0,,L,,Syl Apps,TOR,
23,17.0,37.0,,5,63,18,Balon,0,61,8445007,18.0,41,0.65079,L,1.0,4.0,19641965,0.0,0.0,0.14876,L,121.0,Dave Balon,MTL,
23,10.0,27.0,,4,43,18,Beliveau,0,36,8445408,10.0,41,0.95348,C,8.0,14.0,19611962,0.0,0.0,0.1208,L,149.0,Jean Beliveau,MTL,
23,15.0,34.0,,4,67,18,Fleming,0,140,8446324,2.0,41,0.61194,D,1.0,4.0,19641965,2.0,3.0,0.10112,L,178.0,Reg Fleming,BOS,
23,12.0,32.0,,2,70,18,McKenney,0,8,8447792,-6.0,41,0.58571,C,6.0,9.0,19631964,0.0,0.0,0.15384,L,117.0,Don McKenney,"NYR,TOR",
23,13.0,32.0,,2,54,18,Olmstead,0,50,8448057,,41,0.75925,L,5.0,9.0,19501951,0.0,0.0,,L,,Bert Olmstead,"CHI,MTL",
23,13.0,31.0,,2,50,18,Pratt,0,39,8448187,,41,0.82,D,5.0,10.0,19441945,0.0,0.0,,L,,Babe Pratt,TOR,
24,13.0,30.0,,5,45,17,Allen,0,38,8444871,,41,0.91111,L,4.0,11.0,19431944,0.0,0.0,,L,,George Allen,CHI,
24,15.0,36.0,,6,70,17,Smith,0,2,8449084,,41,0.58571,L,2.0,5.0,19561957,0.0,0.0,,L,,Sid Smith,TOR,
25,12.0,31.0,,3,70,16,Cullen,0,31,8445825,,41,0.58571,R,4.0,10.0,19571958,0.0,0.0,,R,,Barry Cullen,TOR,
25,10.0,26.0,,4,48,16,Delvecchio,0,8,8445865,,41,0.85416,C,6.0,15.0,19561957,0.0,0.0,,L,,Alex Delvecchio,DET,
25,,,,2,48,16,Haynes,1,18,8446753,,41,0.85416,C,,,19321933,,,,L,,Paul Haynes,MMR,
25,8.0,20.0,,6,53,16,Lach,0,56,8447271,,41,0.77358,C,8.0,21.0,19521953,0.0,0.0,,L,,Elmer Lach,MTL,
26,11.0,35.0,,2,62,15,Burns,0,16,8445289,-19.0,41,0.66129,C,0.0,1.0,19601961,4.0,5.0,0.08241,L,182.0,Charlie Burns,BOS,
26,14.0,34.0,,2,70,15,Gardner,0,40,8446565,,41,0.58571,C,1.0,7.0,19511952,0.0,0.0,,L,,Cal Gardner,TOR,
27,13.0,36.0,,0,69,14,Backstrom,0,39,8444996,-3.0,41,0.5942,C,1.0,5.0,19661967,0.0,0.0,0.07446,L,188.0,Ralph Backstrom,MTL,
28,7.0,28.0,,1,48,13,Barry,0,4,8445026,,41,0.85416,C,6.0,12.0,19381939,0.0,1.0,,L,,Marty Barry,DET,
28,9.0,23.0,,0,61,13,Orr,0,102,8450070,1.0,41,0.67213,D,3.0,15.0,19661967,1.0,3.0,0.04961,L,262.0,Bobby Orr,BOS,
29,11.0,31.0,,0,48,12,Anderson,0,64,8444931,,41,0.85416,L,1.0,9.0,19411942,0.0,1.0,,L,,Tom Anderson,BRK,
29,7.0,29.0,,1,70,12,Gadsby,0,108,8446513,,41,0.58571,D,4.0,10.0,19531954,1.0,2.0,,L,,Bill Gadsby,CHI,
31,6.0,31.0,,0,70,10,Olmstead,0,74,8448057,,41,0.58571,L,3.0,8.0,19581959,1.0,2.0,,L,,Bert Olmstead,TOR,
31,10.0,36.0,,1,66,10,Smith,0,12,8449081,,41,0.62121,L,0.0,5.0,19491950,0.0,0.0,,L,,Ken Smith,BOS,
32,5.0,21.0,,5,68,9,Harvey,0,131,8446728,,41,0.60294,D,4.0,19.0,19571958,0.0,1.0,,L,,Doug Harvey,MTL,
32,6.0,22.0,,1,70,9,Pennington,0,2,8448131,-41.0,41,0.58571,C,3.0,19.0,19611962,0.0,0.0,0.06164,R,146.0,Cliff Pennington,BOS,
32,,,,2,38,9,Primeau,0,18,8448197,,41,1.07894,C,,,19301931,,,,L,,Joe Primeau,TOR,
34,4.0,35.0,,1,68,7,Reay,0,20,8448262,,41,0.60294,C,2.0,5.0,19511952,1.0,1.0,,L,,Billy Reay,MTL,
37,3.0,22.0,,0,70,4,Gadsby,0,72,8446513,,41,0.58571,D,0.0,18.0,19561957,1.0,1.0,,L,,Bill Gadsby,NYR,
5,,,,6,24,35,Dye,0,32,8445972,,40,1.66666,R,,,19201921,,,,R,,Babe Dye,"HAM,TSP",
12,,,,2,22,28,Denneny,0,20,8445874,,40,1.81818,L,,,19211922,,,,L,,Cy Denneny,SEN,
14,17.0,24.0,,3,70,26,Duff,0,48,8445957,,40,0.57142,L,9.0,16.0,19561957,0.0,0.0,,L,,Dick Duff,TOR,
15,5.0,12.0,,7,69,25,Cournoyer,0,4,8446200,-11.0,40,0.57971,R,20.0,28.0,19661967,0.0,0.0,0.1923,L,130.0,Yvan Cournoyer,MTL,
16,22.0,34.0,,4,40,24,Apps,0,2,8444954,,40,1.0,C,2.0,6.0,19451946,0.0,0.0,,L,,Syl Apps,TOR,
16,21.0,30.0,,5,48,24,Hextall Sr.,0,52,8446850,,40,0.83333,R,1.0,5.0,19391940,2.0,5.0,,L,,Bryan Hextall Sr.,NYR,
16,23.0,38.0,,3,60,24,Leswick,0,76,8447471,,40,0.66666,L,1.0,2.0,19471948,0.0,0.0,,R,,Tony Leswick,NYR,
16,17.0,31.0,,2,64,24,Stasiuk,0,67,8449176,,40,0.625,L,7.0,9.0,19561957,0.0,0.0,,L,,Vic Stasiuk,BOS,
17,17.0,33.0,,5,29,23,Apps,0,2,8444954,,40,1.37931,C,5.0,6.0,19421943,1.0,1.0,,L,,Syl Apps,TOR,
17,17.0,29.0,,8,64,23,Gamble,0,8,8446562,,40,0.625,L,5.0,9.0,19511952,1.0,2.0,,L,,Dick Gamble,MTL,
17,17.0,31.0,,7,58,23,Warwick,0,38,8449363,,40,0.68965,R,6.0,9.0,19471948,0.0,0.0,,R,,Grant Warwick,"NYR,BOS",
18,17.0,33.0,,5,70,22,Hergesheimer,0,26,8446840,,40,0.57142,R,5.0,7.0,19551956,0.0,0.0,,R,,Wally Hergesheimer,NYR,
18,12.0,24.0,,4,65,22,McDonald,0,8,8447744,4.0,40,0.61538,L,9.0,15.0,19611962,1.0,1.0,0.13836,L,159.0,Ab McDonald,CHI,
19,15.0,30.0,,2,48,21,Barry,0,16,8445026,,40,0.83333,C,6.0,10.0,19351936,0.0,0.0,,L,,Marty Barry,DET,
19,17.0,28.0,,2,60,21,Hamill,0,12,8446686,,40,0.66666,L,4.0,11.0,19461947,0.0,1.0,,L,,Red Hamill,CHI,
19,17.0,33.0,,6,46,21,Jackson,1,12,8447025,,40,0.86956,L,4.0,5.0,19361937,0.0,2.0,,L,,Busher Jackson,TOR,
19,14.0,28.0,,5,46,21,Henderson,0,10,8447730,6.0,40,0.86956,L,6.0,11.0,19661967,1.0,1.0,0.20588,R,102.0,Paul Henderson,DET,
19,18.0,33.0,,1,70,21,Murphy,0,30,8447921,-4.0,40,0.57142,L,3.0,7.0,19601961,0.0,0.0,0.10344,L,203.0,Ron Murphy,CHI,
19,15.0,31.0,,5,68,21,Peirson,0,55,8448128,,40,0.58823,R,6.0,9.0,19531954,0.0,0.0,,R,,Johnny Peirson,BOS,
20,12.0,26.0,,1,70,20,Bathgate,0,37,8445032,,40,0.57142,R,8.0,14.0,19541955,0.0,0.0,,R,,Andy Bathgate,NYR,
20,17.0,32.0,,4,69,20,Creighton,0,27,8445805,,40,0.57971,C,3.0,8.0,19531954,0.0,0.0,,L,,Dave Creighton,BOS,
20,14.0,31.0,,2,60,20,Gee,0,26,8446575,,40,0.66666,C,6.0,9.0,19461947,0.0,0.0,,L,,George Gee,CHI,
20,15.0,31.0,,4,69,20,Sloan,0,52,8449052,-1.0,40,0.57971,C,5.0,9.0,19591960,0.0,0.0,,R,185.0,Tod Sloan,CHI,
20,11.0,24.0,,5,59,20,Smith,0,6,8449081,,40,0.67796,L,7.0,14.0,19481949,2.0,2.0,,L,,Ken Smith,BOS,
20,11.0,30.0,,2,54,20,Warwick,0,24,8449363,,40,0.74074,R,9.0,10.0,19461947,0.0,0.0,,R,,Grant Warwick,NYR,
21,16.0,36.0,,4,48,19,Barry,0,33,8445026,,40,0.83333,C,3.0,4.0,19341935,0.0,0.0,,L,,Marty Barry,BOS,
21,14.0,29.0,,2,36,19,Bentley,0,16,8445062,,40,1.11111,L,5.0,11.0,19451946,0.0,0.0,,L,,Doug Bentley,CHI,
21,15.0,27.0,,3,41,19,Geoffrion,0,16,8446579,,40,0.9756,R,4.0,13.0,19561957,0.0,0.0,,R,,Bernie Geoffrion,MTL,
21,17.0,35.0,,5,64,19,Richard,0,46,8448320,,40,0.625,C,2.0,5.0,19551956,0.0,0.0,,R,,Henri Richard,MTL,
22,17.0,38.0,,2,64,18,Backstrom,0,17,8444996,,40,0.625,C,1.0,2.0,19581959,0.0,0.0,,L,,Ralph Backstrom,MTL,
22,13.0,28.0,,0,64,18,Chevrefils,0,30,8445371,,40,0.625,L,5.0,12.0,19541955,0.0,0.0,,L,,Real Chevrefils,BOS,
22,16.0,38.0,,0,50,18,Hiller,0,15,8446861,,40,0.8,L,2.0,2.0,19431944,0.0,0.0,,L,,Dutch Hiller,NYR,
22,14.0,31.0,,2,69,18,Litzenberger,0,14,8447502,3.0,40,0.57971,C,4.0,8.0,19611962,0.0,1.0,0.1125,R,160.0,Ed Litzenberger,"DET,TOR",
22,12.0,28.0,,4,70,18,Meeker,0,35,8447831,,40,0.57142,R,6.0,12.0,19491950,0.0,0.0,,R,,Howie Meeker,TOR,
22,15.0,32.0,,3,48,18,Schriner,1,6,8448946,,40,0.83333,L,3.0,8.0,19341935,0.0,0.0,,L,,Sweeney Schriner,NYA,
23,,,,1,44,17,Clancy,0,83,8445471,,40,0.90909,D,,,19291930,,,,L,,King Clancy,SEN,
23,11.0,34.0,,6,60,17,Conacher,0,2,8445513,,40,0.66666,C,6.0,6.0,19471948,0.0,0.0,,L,,Jim Conacher,DET,
23,16.0,38.0,,3,50,17,Gallinger,0,18,8446561,,40,0.8,C,1.0,2.0,19451946,0.0,0.0,,L,,Don Gallinger,BOS,
23,8.0,25.0,,2,57,17,MacKell,0,28,8447547,,40,0.70175,C,6.0,12.0,19581959,3.0,3.0,,L,,Fleming MacKell,BOS,
23,9.0,24.0,,7,45,17,Thompson,0,19,8449232,,40,0.88888,L,8.0,16.0,19351936,0.0,0.0,,L,,Paul Thompson,CHI,
24,15.0,33.0,,2,65,16,Maki,0,58,8447591,3.0,40,0.61538,R,1.0,7.0,19641965,0.0,0.0,0.11267,R,142.0,Chico Maki,CHI,
24,15.0,37.0,,3,48,16,Wiseman,1,10,8449593,,40,0.83333,R,0.0,2.0,19401941,1.0,1.0,,R,,Eddie Wiseman,BOS,
25,11.0,29.0,,0,44,15,Apps,0,4,8444954,,40,0.90909,C,3.0,8.0,19381939,1.0,3.0,,L,,Syl Apps,TOR,
25,8.0,26.0,,5,70,15,Kelly,0,9,8447149,,40,0.57142,D,7.0,14.0,19491950,0.0,0.0,,L,,Red Kelly,DET,
25,11.0,30.0,,2,58,15,Laprade,0,9,8447326,,40,0.68965,C,2.0,8.0,19461947,2.0,2.0,,R,,Edgar Laprade,NYR,
25,14.0,34.0,,2,67,15,Nesterenko,0,58,8447998,-1.0,40,0.59701,R,1.0,5.0,19651966,0.0,1.0,0.14705,R,102.0,Eric Nesterenko,CHI,
25,12.0,29.0,,4,69,15,Stewart,0,22,8449183,,40,0.57971,L,3.0,11.0,19511952,0.0,0.0,,L,,Gaye Stewart,NYR,
26,12.0,33.0,,0,69,14,Bodnar,0,26,8445105,,40,0.57971,C,2.0,6.0,19511952,0.0,1.0,,R,,Gus Bodnar,CHI,
26,10.0,32.0,,2,63,14,Sullivan,0,58,8449203,,40,0.63492,C,4.0,8.0,19551956,0.0,0.0,,L,,Red Sullivan,CHI,
27,9.0,26.0,,3,48,13,Anderson,0,14,8444931,,40,0.83333,L,4.0,14.0,19381939,0.0,0.0,,L,,Tom Anderson,NYA,
27,13.0,40.0,,1,48,13,Cowley,0,24,8445754,,40,0.83333,C,0.0,0.0,19391940,0.0,0.0,,L,,Bill Cowley,BOS,
28,10.0,26.0,,0,70,12,Howell,0,54,8446926,4.0,40,0.57142,D,2.0,14.0,19661967,0.0,0.0,0.06,L,200.0,Harry Howell,NYR,
31,6.0,28.0,,1,70,9,Sullivan,0,64,8449203,-5.0,40,0.57142,C,3.0,10.0,19601961,0.0,2.0,0.0596,L,151.0,Red Sullivan,NYR,
32,5.0,29.0,,0,69,8,Raleigh,0,19,8448243,,40,0.57971,C,3.0,11.0,19541955,0.0,0.0,,L,,Don Raleigh,NYR,
34,4.0,22.0,,1,68,6,Mohns,0,89,8447880,,40,0.58823,L,2.0,18.0,19561957,0.0,0.0,,L,,Doug Mohns,BOS,
10,,,,4,20,29,Noble,0,35,8448013,,39,1.95,C,,,19171918,,,,L,,Reg Noble,TAN,
11,,,,10,44,28,Joliat,1,103,8447110,,39,0.88636,L,,,19271928,,,,L,,Aurel Joliat,MTL,
12,26.0,37.0,,5,48,27,Barry,0,12,8445026,,39,0.8125,C,1.0,2.0,19331934,0.0,0.0,,L,,Marty Barry,BOS,
12,,,,5,22,27,Dye,2,21,8445972,,39,1.77272,R,,,19221923,,,,R,,Babe Dye,TSP,
12,,,,2,30,27,Morenz,0,46,8447888,,39,1.3,C,,,19241925,,,,L,,Howie Morenz,MTL,
14,,,,6,42,25,Stewart,1,75,8449189,,39,0.92857,C,,,19301931,,,,L,,Nels Stewart,MMR,
15,22.0,35.0,,3,41,24,Conacher,0,7,8445517,,39,0.95121,L,2.0,3.0,19401941,0.0,1.0,,L,,Roy Conacher,BOS,
15,4.0,7.0,,7,66,24,Henry,0,10,8446784,,39,0.5909,C,20.0,32.0,19531954,0.0,0.0,,L,,Camille Henry,NYR,
16,15.0,27.0,,3,62,23,Ellis,0,14,8446668,10.0,39,0.62903,R,7.0,11.0,19641965,1.0,1.0,0.18253,R,126.0,Ron Ellis,TOR,
16,17.0,31.0,,3,70,23,Prentice,0,37,8448191,-7.0,39,0.55714,L,5.0,7.0,19631964,1.0,1.0,0.11219,L,205.0,Dean Prentice,BOS,
17,18.0,27.0,,3,65,22,Geoffrion,0,37,8446579,,39,0.6,R,4.0,12.0,19521953,0.0,0.0,,R,,Bernie Geoffrion,MTL,
17,17.0,31.0,,6,65,22,MacKell,0,76,8447547,,39,0.6,C,4.0,7.0,19561957,1.0,1.0,,L,,Fleming MacKell,BOS,
17,18.0,33.0,,3,48,22,Stewart,0,68,8449189,,39,0.8125,C,4.0,6.0,19331934,0.0,0.0,,L,,Nels Stewart,BOS,
17,16.0,30.0,,2,70,22,Watson,0,18,8449369,,39,0.55714,L,6.0,9.0,19511952,0.0,0.0,,L,,Harry Watson,TOR,
18,18.0,33.0,,3,48,21,Dillon,1,6,8445908,,39,0.8125,R,3.0,6.0,19371938,0.0,0.0,,L,,Cecil Dillon,NYR,
18,16.0,26.0,,9,55,21,Geoffrion,0,41,8446579,7.0,39,0.70909,R,5.0,13.0,19631964,0.0,0.0,0.12352,R,170.0,Bernie Geoffrion,MTL,
18,,,,4,48,21,Siebert,0,66,8449038,,39,0.8125,L,,,19311932,,,,L,,Babe Siebert,MMR,
18,17.0,31.0,,5,47,21,Stewart,0,45,8449189,,39,0.82978,C,4.0,8.0,19341935,0.0,0.0,,L,,Nels Stewart,BOS,
19,10.0,23.0,,2,58,20,Murphy,0,32,8447921,1.0,39,0.67241,L,10.0,16.0,19641965,0.0,0.0,0.13986,L,143.0,Ron Murphy,DET,
19,16.0,29.0,,3,54,20,Oliver,0,16,8448056,9.0,39,0.72222,C,4.0,10.0,19591960,0.0,0.0,,L,156.0,Murray Oliver,DET,
19,13.0,27.0,,4,70,20,Smith,0,6,8449084,,39,0.55714,L,6.0,10.0,19521953,1.0,2.0,,L,,Sid Smith,TOR,
20,15.0,29.0,,3,70,19,Bucyk,0,48,8445240,-31.0,39,0.55714,L,3.0,9.0,19601961,1.0,1.0,0.10982,L,173.0,Johnny Bucyk,BOS,
20,12.0,29.0,,5,45,19,Horvath,0,58,8446918,,39,0.86666,C,7.0,10.0,19581959,0.0,0.0,,L,,Bronco Horvath,BOS,
20,17.0,34.0,,2,70,19,Mickoski,0,52,8447854,,39,0.55714,L,1.0,3.0,19551956,1.0,2.0,,L,,Nick Mickoski,CHI,
20,17.0,34.0,,2,66,19,Poile,0,14,8448167,,39,0.5909,R,2.0,5.0,19491950,0.0,0.0,,R,,Bud Poile,"NYR,BOS",
20,14.0,31.0,,4,65,19,Pulford,0,46,8448227,10.0,39,0.6,L,1.0,4.0,19641965,4.0,4.0,0.10857,L,175.0,Bob Pulford,TOR,
20,17.0,36.0,,2,49,19,Wochy,0,17,8449599,,39,0.79591,R,2.0,3.0,19441945,0.0,0.0,,R,,Steve Wochy,DET,
21,12.0,27.0,,2,70,18,Creighton,0,40,8445805,,39,0.55714,C,6.0,12.0,19561957,0.0,0.0,,L,,Dave Creighton,NYR,
21,16.0,34.0,,3,67,18,Gee,0,99,8446575,,39,0.58208,C,1.0,3.0,19521953,1.0,2.0,,L,,George Gee,CHI,
21,9.0,22.0,,4,59,18,Kennedy,0,25,8447166,,39,0.66101,C,7.0,14.0,19481949,2.0,3.0,,R,,Ted Kennedy,TOR,
21,13.0,31.0,,1,70,18,Pulford,0,95,8448227,-4.0,39,0.55714,L,3.0,6.0,19611962,2.0,2.0,0.08571,L,210.0,Bob Pulford,TOR,
21,15.0,29.0,,2,70,18,Mahovlich,0,61,8449044,-2.0,39,0.55714,L,3.0,10.0,19591960,0.0,0.0,,L,200.0,Frank Mahovlich,TOR,
21,13.0,31.0,,2,70,18,Sinclair,0,70,8449046,,39,0.55714,R,4.0,7.0,19501951,1.0,1.0,,R,,Reg Sinclair,NYR,
22,17.0,37.0,,5,48,17,Bauer,0,2,8445034,,39,0.8125,R,0.0,2.0,19401941,0.0,0.0,,R,,Bobby Bauer,BOS,
22,,,,5,48,17,Clapper,1,23,8445474,,39,0.8125,R,,,19311932,,,,R,,Dit Clapper,BOS,
22,16.0,38.0,,1,48,17,Cowley,0,8,8445754,,39,0.8125,C,1.0,1.0,19371938,0.0,0.0,,L,,Bill Cowley,BOS,
22,16.0,37.0,,3,70,17,Hicke,0,39,8446856,14.0,39,0.55714,R,1.0,2.0,19621963,0.0,0.0,0.125,L,136.0,Bill Hicke,MTL,
22,12.0,29.0,,2,70,17,Oliver,0,16,8448056,-21.0,39,0.55714,C,5.0,10.0,19601961,0.0,0.0,0.08457,L,201.0,Murray Oliver,"DET,BOS",
23,11.0,24.0,,3,48,16,Gottselig,0,15,8446617,,39,0.8125,L,5.0,15.0,19381939,0.0,0.0,,L,,Johnny Gottselig,CHI,
23,11.0,29.0,,2,48,16,Thompson,0,20,8449232,,39,0.8125,L,5.0,10.0,19341935,0.0,0.0,,L,,Paul Thompson,CHI,
24,15.0,38.0,,2,50,15,Armstrong,0,41,8444972,,39,0.78,C,0.0,1.0,19441945,0.0,0.0,,L,,Murray Armstrong,DET,
24,14.0,32.0,,3,66,15,Bonin,0,37,8445116,,39,0.5909,L,1.0,7.0,19571958,0.0,0.0,,L,,Marcel Bonin,MTL,
24,,,,2,48,15,Joliat,3,48,8447110,,39,0.8125,L,,,19311932,,,,L,,Aurel Joliat,MTL,
24,10.0,27.0,,3,68,15,Lindsay,0,110,8447500,,39,0.57352,L,5.0,12.0,19571958,0.0,0.0,,L,,Ted Lindsay,CHI,
24,14.0,35.0,,4,64,15,Raleigh,0,18,8448243,,39,0.60937,C,1.0,4.0,19501951,0.0,0.0,,L,,Don Raleigh,NYR,
24,10.0,25.0,,4,70,15,Stewart,0,51,8449192,,39,0.55714,R,4.0,12.0,19571958,1.0,2.0,,R,,Ron Stewart,TOR,
25,13.0,34.0,,2,69,14,Dumart,0,14,8445961,,39,0.56521,L,1.0,5.0,19491950,0.0,0.0,,L,,Woody Dumart,BOS,
25,13.0,34.0,,0,60,14,Gee,0,18,8446575,,39,0.65,C,1.0,4.0,19471948,0.0,1.0,,L,,George Gee,CHI,
25,14.0,39.0,,0,64,14,Popein,0,37,8448177,,39,0.60937,C,0.0,0.0,19551956,0.0,0.0,,L,,Larry Popein,NYR,
26,7.0,26.0,,1,48,13,Dillon,0,10,8445908,,39,0.8125,R,4.0,10.0,19331934,2.0,3.0,,L,,Cecil Dillon,NYR,
26,11.0,28.0,,5,68,13,Peirson,0,41,8448128,,39,0.57352,R,2.0,11.0,19561957,0.0,0.0,,R,,Johnny Peirson,BOS,
27,,,,2,44,12,Boucher,0,18,8445134,,39,0.88636,C,,,19301931,,,,L,,Frank Boucher,NYR,
27,11.0,34.0,,2,44,12,Goldup,0,37,8446610,,39,0.88636,L,1.0,5.0,19421943,0.0,0.0,,L,,Hank Goldup,"TOR,NYR",
27,12.0,34.0,,1,66,12,Harris,0,26,8446707,20.0,39,0.5909,C,0.0,5.0,19601961,0.0,0.0,0.0916,L,131.0,Billy Harris,TOR,
27,10.0,31.0,,0,44,12,Pratt,0,50,8448187,,39,0.88636,D,2.0,8.0,19421943,0.0,0.0,,L,,Babe Pratt,"NYR,TOR",
27,9.0,28.0,,3,70,12,Wilson,0,14,8449556,,39,0.55714,L,3.0,10.0,19571958,0.0,1.0,,L,,Johnny Wilson,DET,
28,8.0,32.0,,0,70,11,Bodnar,0,6,8445105,,39,0.55714,C,2.0,6.0,19491950,1.0,1.0,,R,,Gus Bodnar,CHI,
28,9.0,27.0,,4,59,11,Regan,0,22,8448299,,39,0.66101,R,2.0,11.0,19571958,0.0,1.0,,R,,Larry Regan,BOS,
29,5.0,25.0,,2,70,10,Johnson,0,76,8447101,,39,0.55714,D,4.0,13.0,19581959,1.0,1.0,,L,,Tom Johnson,MTL,
29,9.0,31.0,,1,70,10,Litzenberger,0,36,8447502,,39,0.55714,C,1.0,8.0,19551956,0.0,0.0,,R,,Ed Litzenberger,CHI,
33,5.0,21.0,,0,58,6,Harvey,0,48,8446728,16.0,39,0.67241,D,1.0,17.0,19601961,0.0,1.0,0.09523,L,63.0,Doug Harvey,MTL,
35,3.0,26.0,,1,68,4,Harvey,0,92,8446728,-1.0,39,0.57352,D,0.0,11.0,19621963,1.0,2.0,0.06153,L,65.0,Doug Harvey,NYR,
7,,,,5,24,31,Dye,0,39,8445972,,38,1.58333,R,,,19211922,,,,R,,Babe Dye,TSP,
12,25.0,34.0,,3,68,26,Hergesheimer,0,6,8446840,,38,0.55882,R,1.0,4.0,19511952,0.0,0.0,,R,,Wally Hergesheimer,NYR,
13,,,,6,44,25,Weiland,0,14,8449381,,38,0.86363,C,,,19301931,,,,L,,Cooney Weiland,BOS,
14,15.0,27.0,,4,70,24,Hebenton,0,8,8446760,,38,0.54285,R,9.0,11.0,19551956,0.0,0.0,,L,,Andy Hebenton,NYR,
14,22.0,36.0,,5,48,24,Schriner,0,6,8448946,,38,0.79166,L,1.0,1.0,19401941,1.0,1.0,,L,,Sweeney Schriner,TOR,
15,19.0,29.0,,4,44,23,Conacher,1,74,8445512,,38,0.86363,R,4.0,9.0,19351936,0.0,0.0,,R,,Charlie Conacher,TOR,
15,,,,7,48,23,Dillon,2,22,8445908,,38,0.79166,R,,,19311932,,,,L,,Cecil Dillon,NYR,
15,17.0,28.0,,0,60,23,Henry,0,8,8446784,-13.0,38,0.63333,C,6.0,10.0,19611962,0.0,0.0,0.17557,L,131.0,Camille Henry,NYR,
15,21.0,34.0,,5,48,23,Thoms,1,29,8449233,,38,0.79166,C,2.0,3.0,19351936,0.0,1.0,,L,,Bill Thoms,TOR,
16,18.0,33.0,,3,48,22,Clapper,1,21,8445474,,38,0.79166,R,3.0,4.0,19341935,1.0,1.0,,R,,Dit Clapper,BOS,
16,15.0,28.0,,2,70,22,Smith,0,28,8449084,,38,0.54285,L,7.0,10.0,19531954,0.0,0.0,,L,,Sid Smith,TOR,
17,,,,3,48,21,Barry,0,22,8445026,,38,0.79166,C,,,19311932,,,,L,,Marty Barry,BOS,
17,,,,4,41,21,Cotton,2,47,8445648,,38,0.92682,L,,,19291930,,,,L,,Baldy Cotton,TOR,
17,17.0,31.0,,6,48,21,Schriner,0,22,8448946,,38,0.79166,L,3.0,6.0,19371938,1.0,1.0,,L,,Sweeney Schriner,NYA,
18,16.0,30.0,,4,64,20,Curry,0,10,8445833,,38,0.59375,R,2.0,3.0,19511952,2.0,5.0,,R,,Floyd Curry,MTL,
18,16.0,33.0,,4,38,20,Jackson,0,38,8447025,,38,1.0,L,4.0,5.0,19331934,0.0,0.0,,L,,Busher Jackson,TOR,
18,14.0,30.0,,3,44,20,Majeau,0,39,8447590,,38,0.86363,C,6.0,8.0,19431944,0.0,0.0,,L,,Fern Majeau,MTL,
18,13.0,26.0,,2,70,20,Nesterenko,0,104,8447998,,38,0.54285,R,5.0,9.0,19571958,2.0,3.0,,R,,Eric Nesterenko,CHI,
